student_id,student_name,student_sex,student_dob,Course_Title,course_id,billing_amount,admission_type,date_of_enrollment,test_results
6916,Scott Sherman,Male,1992-05-13,Energy Justice: Fostering More Equitable Energy Futures,6916,10176.238289944,financial_aid,2020-01-01,Ongoing
6917,Lauren Dominguez,Male,1996-06-18,Introduction to solar cells,6917,38896.7367638803,regular,2022-07-01,Placed
6918,Karen Kelly,Male,1958-10-31,"Mechanics: Motion, Forces, Energy and Gravity, from Particles to Planets",6918,29534.0643787379,financial_aid,2019-04-27,Unplaced
6919,Sandra Wallace,Male,1972-08-08,Introduction to Environmental Science Specialization,6919,47186.6430124847,financial_aid,2022-05-07,Placed
6920,Christopher Walker,Male,1974-03-27,Quantum Mechanics for Engineers Specialization,6920,18711.5743745113,financial_aid,2020-11-28,Unplaced
6921,Justin Garcia,Male,1975-10-01,Sensors and Sensor Circuit Design,6921,26091.7501095891,financial_aid,2019-05-03,Placed
6922,Megan Wagner,Female,1956-08-18,Statistical Thermodynamics Specialization,6922,19318.1387499776,regular,2020-05-12,Ongoing
6923,Brittany Pena,Male,1951-04-15,"Hydro, Wind & Solar power: Resources, Variability & Forecast",6923,48137.36153401,regular,2022-02-11,Ongoing
6924,Jeffrey Bonilla,Female,1985-06-06,Optical Efficiency and Resolution,6924,30617.5179952177,financial_aid,2020-05-25,Ongoing
6925,Collin Miller,Male,1935-06-09,Fundamentals of Digital Image and Video Processing,6925,35403.3079465154,financial_aid,2021-11-17,Placed
6926,Steven Watts,Male,1969-01-08,Fundamentals of Materials Science,6926,35502.100233034,financial_aid,2020-04-28,Ongoing
6927,Caleb Pitts,Female,1988-05-12,Intro to Acoustics (Part 1),6927,39426.6559225316,regular,2022-11-05,Placed
6928,Tony Carter,Male,1942-08-09,Real-Time Embedded Systems Concepts and Practices,6928,48160.8036420927,regular,2023-10-14,Ongoing
6930,Erin Brooks,Female,1982-06-19,Introduction to Semiconductor Packaging,6930,10467.7185852285,regular,2022-01-02,Placed
6931,James Richard,Male,1973-09-12,"Our Earth: Its Climate, History, and Processes",6931,26818.3133449987,financial_aid,2021-09-16,Ongoing
6932,James Choi,Female,1955-11-28,Careers in Sustainability,6932,31316.0298955716,financial_aid,2020-08-23,Unplaced
6933,Dennis Gray,Female,1999-01-15,Disaster Preparedness,6933,18109.8120678734,financial_aid,2019-02-17,Placed
6934,Angela Weber,Male,1968-10-14,Drones for Environmental Science,6934,27058.6320198012,regular,2021-02-22,Placed
6935,Kimberly Prince,Female,1951-03-26,GIS Data Acquisition and Map Design,6935,2225.49860637153,financial_aid,2021-09-09,Ongoing
6936,Rachel Rodriguez,Female,1969-01-02,Modeling and Control of Power Electronics Specialization,6936,40221.425409787,regular,2020-10-29,Unplaced
6937,William Price,Male,1941-03-02,Ciencia de datos energéticos,6937,39686.4094216398,regular,2019-10-21,Ongoing
6938,Steve Glenn,Male,1965-03-11,Introduction to Solid Edge,6938,11379.973646328,financial_aid,2021-06-26,Ongoing
6939,Molly Oliver,Male,1978-08-08,Deep Time: Discovering an Ancient Earth,6939,18933.8763492479,financial_aid,2023-06-28,Placed
6940,Catherine Anderson,Female,1941-01-25,Ethics in Engineering,6940,27990.0493490747,financial_aid,2020-12-03,Ongoing
6941,Janet Nelson,Male,1974-08-02,"Energy, Environment, and Everyday Life",6941,11303.720672191,financial_aid,2023-02-10,Placed
6942,John Powell,Male,1969-05-25,Particle Physics: an Introduction,6942,22796.4709896158,regular,2022-12-05,Unplaced
6943,Kaitlyn Juarez,Male,1937-01-19,Signaling actions of small molecules,6943,47947.4275433762,regular,2022-09-02,Unplaced
6944,Kelli Cowan,Male,1948-06-29,Systèmes d’Information Géographique - Partie 1,6944,11531.4502923274,financial_aid,2019-04-25,Placed
6945,Laurie Moses,Female,1979-03-10,Renewable Energy Projects,6945,1639.93675726405,financial_aid,2019-04-05,Ongoing
6946,Kimberly Valdez,Male,1935-06-10,Introduction to Public Health Engineering in Humanitarian Contexts,6946,45157.0411473599,regular,2022-11-11,Placed
6947,Stacy Lewis,Female,1980-12-28,Design of High-Performance Optical Systems,6947,17821.3205383573,financial_aid,2021-12-01,Unplaced
6948,Dalton Dunn,Female,1985-09-19,Mastering bitumen for better roads and innovative applications,6948,6449.30255799876,regular,2019-10-07,Ongoing
6949,Terry Brown,Male,1995-09-05,Internet of Things and AI Cloud Specialization,6949,11651.8780795599,financial_aid,2020-09-01,Placed
6950,Charles Cook,Female,1972-05-10,"Modern Robotics, Course 1:  Foundations of Robot Motion",6950,13293.2292074794,financial_aid,2021-11-17,Unplaced
6951,Francis Aguirre,Female,1997-08-21,Data-driven Astronomy,6951,43593.7770292873,financial_aid,2022-05-05,Unplaced
6952,Leslie Garcia,Female,1946-05-05,Science and Engineering of Climate Change,6952,48828.0991903118,regular,2022-01-24,Unplaced
6953,Brent Brown,Female,1999-08-14,"Creativity, Innovation and Transformation",6953,25084.6106510484,financial_aid,2023-10-30,Ongoing
6954,Shannon Miller,Male,1950-07-08,Equivalent Circuit Cell Model Simulation,6954,31598.6740243505,financial_aid,2023-02-11,Placed
6955,Mary Davis,Female,1941-03-27,Sustainable Urban Water Systems,6955,10105.2073796912,regular,2023-10-22,Unplaced
6956,Rachel Hunt,Male,1935-09-08,BIM Application for Engineers,6956,36974.1237039877,financial_aid,2019-03-28,Ongoing
6957,Amy Robinson,Female,1989-03-07,AstroTech: The Science and Technology behind Astronomical Discovery,6957,23841.5346545339,financial_aid,2019-05-17,Placed
6958,David Fitzgerald,Male,1938-03-14,Renewable Power and Electricity Systems,6958,44109.0185730318,regular,2021-07-03,Ongoing
6959,Brandon Hayes,Female,1940-04-02,Materials Science: 10 Things Every Engineer Should Know,6959,13700.5316514103,financial_aid,2018-12-24,Ongoing
6960,Theresa Robertson,Female,1969-08-10,Planning & Design of Sanitation Systems and Technologies,6960,43995.6327343047,regular,2021-05-26,Unplaced
6961,Paul Horne,Female,1969-10-06,"Extinctions: Past, Present, & Future",6961,24881.750842572,regular,2020-10-08,Unplaced
6962,Angela Meadows,Male,1945-04-26,Introduction to Power Semiconductor Switches,6962,12510.7238603683,financial_aid,2021-12-02,Placed
6963,Antonio Mendoza,Female,1950-08-15,FPGA Softcore Processors and IP Acquisition,6963,2511.46709204787,regular,2022-05-15,Unplaced
6964,Gloria Taylor,Female,1950-03-08,Ingeniería de Tráfico,6964,47032.5313207673,regular,2023-03-03,Unplaced
6965,Ashley Nelson,Female,1969-10-30,Pipe Material Specification ,6965,29136.6921399296,financial_aid,2021-06-05,Unplaced
6966,Shane Franklin,Female,1979-05-12,Material Processing,6966,5629.60777472159,financial_aid,2021-06-22,Unplaced
6967,Melissa Schultz,Male,1938-08-11,Environmental Management & Ethics,6967,28480.0521655783,financial_aid,2021-09-03,Ongoing
6968,Sue Peters,Female,1968-04-21,Electric Power Systems,6968,36820.651066096,financial_aid,2022-10-03,Placed
6969,Candace Thomas,Female,1968-07-23,The Evolving Universe,6969,20525.262394105,financial_aid,2019-04-30,Unplaced
6970,Amy Dunlap,Female,1975-07-10,Introduction to Biology: Evolution,6970,19110.8138301028,regular,2020-11-18,Unplaced
6971,Michael Hicks,Female,1986-01-16,Converter Circuits,6971,10181.9730297417,financial_aid,2018-12-06,Unplaced
6972,Allison Berry,Male,1951-10-12,Semiconductor Physics,6972,31391.3744640096,financial_aid,2023-01-08,Placed
6973,Melissa Thompson,Male,1949-11-26,Wireless Communications for Everybody,6973,34021.0400547744,regular,2021-05-06,Placed
6974,Noah Murphy,Female,1949-07-10,Wood Science: Beyond Building,6974,42927.2323233509,regular,2023-07-01,Placed
6975,John Brooks,Male,1948-09-11,Geographical Information Systems - Part 1,6975,6688.16618833605,financial_aid,2023-07-04,Ongoing
6976,Michaela Hoffman,Female,1997-10-02,Photovoltaic Systems,6976,36683.8214429597,regular,2019-05-14,Ongoing
6977,Victoria Jones,Female,1954-03-20,Materials Data Sciences and Informatics,6977,30658.9450194858,financial_aid,2023-10-02,Placed
6978,Paige Young,Female,1968-12-07,Materials Science for Technological Application Specialization,6978,10851.1796957733,financial_aid,2022-05-24,Ongoing
6979,Donald Mack,Female,1947-05-03,Introduction to Complexity Science,6979,38388.7238118595,financial_aid,2020-08-24,Placed
6980,Scott Oneill,Male,1984-06-22,Semiconductor Packaging Manufacturing ,6980,10879.1140133548,financial_aid,2022-12-29,Placed
6982,Edward King,Male,1966-09-06,Natural Disaster and Climate Change Risk Assessment Specialization,6982,34534.2862919311,regular,2020-04-22,Ongoing
6983,Paula Scott,Male,1978-12-18,Electric Vehicles and Mobility,6983,25263.584712359,financial_aid,2022-02-23,Ongoing
6984,James Preston,Male,1958-03-06,Astro 101: Black Holes,6984,46148.4161085161,financial_aid,2021-07-03,Placed
6985,Charles Powers,Female,1980-10-07,Exploring Quantum Physics,6985,34926.4327030669,financial_aid,2019-08-15,Placed
6986,Pamela Cervantes,Male,1957-10-30,"Act on Climate: Steps to Individual, Community, and Political Action",6986,23549.1997777344,regular,2022-06-23,Placed
6987,Manuel Castillo,Male,1988-12-28,Introduction to Image Processing,6987,45069.3918626051,regular,2021-01-13,Ongoing
6988,Alison Palmer,Female,1958-08-12,Spatial Analysis and Satellite Imagery in a GIS,6988,34945.2877419104,financial_aid,2019-10-03,Unplaced
6989,Jessica Thompson,Male,1985-12-01,The Sustainability Imperative,6989,17333.4325851992,financial_aid,2021-02-25,Placed
6990,Nicole Evans,Female,1935-07-29,"Sustainable Regional Principles, Planning and Transportation",6990,11958.8337835565,financial_aid,2022-06-01,Placed
6991,Lauren Bowers,Male,1961-05-21,Electrodynamics  Specialization,6991,26167.6735806934,financial_aid,2022-09-01,Unplaced
6992,Philip Reeves,Male,1951-11-04,Archaeoastronomy,6992,8573.5729470782,regular,2023-06-11,Placed
6993,Lisa Lowery,Male,1977-03-16,Linear Circuits 2: AC Analysis ,6993,5293.74535953767,regular,2020-11-07,Unplaced
6994,Tamara Bautista,Male,1985-04-29,Introducción a la Ingeniería Gastronómica - ¡Ciencia en la Cocina!,6994,40239.9450961853,regular,2023-10-15,Unplaced
6995,Joshua Thomas,Female,1993-05-24,Working for a sustainable future: concepts and approaches,6995,28684.2513534803,regular,2021-11-28,Placed
6996,Jose Woodward,Female,2000-02-28,Modeling of Feedback Systems,6996,17657.4163515154,regular,2019-08-23,Placed
6997,Christy Johnson,Male,1963-05-10,Applications in Engineering Mechanics,6997,14003.2651288343,regular,2019-06-14,Placed
6998,Jeffrey Powell,Male,1930-10-26,Water in the Western United States,6998,38851.5539532893,financial_aid,2021-01-26,Ongoing
6999,Terry Noble,Male,1994-09-10,Ash-Related Operational Challenges in Energy Utilization of Sustainable Fuels,6999,28410.2474517671,regular,2023-10-18,Placed
7000,William Ray,Male,1932-07-12,Sports Turf Management: Best Practices,7000,48207.5470660385,regular,2022-12-07,Ongoing
7001,Tyler Valenzuela,Male,1986-06-12,PepsiCo: Water Stewardship Specialization,7001,36269.6876240238,financial_aid,2020-10-26,Placed
7002,Debra Mitchell,Female,1966-07-02,Mécanique quantique,7002,35229.3787266875,financial_aid,2018-12-24,Ongoing
7003,Lee Rodriguez,Male,1986-08-25,"Natural Attenuation of Groundwater Contaminants: New Paradigms, Technologies, and Applications",7003,43796.5970344579,financial_aid,2021-05-11,Placed
7004,Allen Crawford,Female,1982-07-10,Wind resources for renewable energies,7004,35400.3381148677,financial_aid,2020-08-28,Ongoing
7005,Kevin Bishop,Male,1948-01-05,Climate Solutions,7005,9127.47760810711,financial_aid,2021-11-17,Ongoing
7006,Fred Simon,Female,1943-05-08,Robotics: Perception,7006,20564.355730617,regular,2022-08-30,Placed
7007,Stacy Jennings,Female,1989-06-10,Introduction to Biology: Biodiversity,7007,2819.26962532236,financial_aid,2019-11-25,Placed
7008,Jennifer Potts,Male,1963-07-21,Introduction to Agent-based Modeling with NetLogo,7008,14904.4742799579,financial_aid,2019-06-23,Unplaced
7010,Jonathan Graves,Male,1992-11-17,SimScale for Engineering Simulations - FEA for Beginners,7010,5425.93537246527,financial_aid,2019-08-29,Placed
7011,Willie Hendricks,Male,1979-10-17,Active Optical Devices Specialization,7011,45776.5150956535,financial_aid,2021-07-03,Ongoing
7012,Whitney Brown,Male,1959-11-10,La Química de las Reacciones,7012,27689.9442634449,regular,2020-12-18,Ongoing
7013,Christopher Chapman,Female,1966-07-24,Robotics: Computational Motion Planning,7013,14851.7893826751,financial_aid,2023-02-21,Unplaced
7014,Cassandra Rogers,Female,1973-06-26,Análisis de Sistemas de Transporte,7014,31233.542046345,regular,2019-08-01,Unplaced
7015,Sandra Bell,Male,1982-02-18,Autodesk Fusion 360 Integrated CAD/CAM/CAE,7015,9428.84136505866,financial_aid,2021-10-17,Placed
7016,Angela Griffith MD,Male,1984-01-08,Introduction to Semiconductor Devices 1,7016,5185.30397329557,financial_aid,2022-08-13,Ongoing
7017,Sandra Myers,Female,1956-06-16,Understanding Modern Physics I: Relativity and Cosmology,7017,21430.7178212955,regular,2022-10-08,Ongoing
7018,Michael Castillo,Female,1982-12-07,Battery State-of-Charge (SOC) Estimation,7018,28255.3110690611,financial_aid,2023-07-28,Placed
7019,Dennis Ruiz,Male,1932-07-30,Organic Solar Cells - Theory and Practice,7019,30713.2058960557,financial_aid,2021-01-30,Ongoing
7020,Patricia Herrera,Male,1935-03-23,Foundations of Quantum Mechanics,7020,22984.490134611,regular,2019-09-01,Unplaced
7021,Joan Miller,Female,1943-03-31,Systems Engineering,7021,45844.4725866157,financial_aid,2020-08-14,Unplaced
7022,Cynthia Mason,Female,1967-06-16,Material Behavior,7022,11153.8247183762,financial_aid,2020-04-05,Unplaced
7023,Thomas Hill,Male,1997-01-18,Space Safety,7023,29264.8472429238,regular,2019-04-14,Unplaced
7024,Caleb Peterson,Female,1978-04-06,Chemical Engineering Thermodynamics 1,7024,33337.2511482475,regular,2021-08-17,Unplaced
7025,Amanda Richard,Female,1945-08-06,Sustentabilidad: los desafíos desde Latinoamérica,7025,43489.8154070716,financial_aid,2023-02-23,Placed
7026,William Clark,Male,1974-06-05,Climate Adaptation in Africa,7026,14445.1681885332,financial_aid,2023-10-12,Ongoing
7027,Robert Garcia,Female,1967-01-30,Physics 102 - Electric Charges and Fields,7027,25256.8551879578,financial_aid,2021-10-10,Ongoing
7029,Donald Osborne,Male,1964-07-16,Modelling and measuring the Energy Transition,7029,47175.7431904998,financial_aid,2020-08-19,Ongoing
7030,Carla Johnson,Male,1934-01-06,Object Tracking and Motion Detection with Computer Vision,7030,39416.1864882999,financial_aid,2021-04-23,Placed
7031,Paul Walsh,Female,1985-09-10,Sensor Manufacturing and Process Control,7031,42051.5864448432,financial_aid,2019-10-04,Unplaced
7032,Austin Fleming,Male,1980-03-29,Climate Change and Water in Mountains: A Global Concern,7032,11306.8851370406,regular,2021-08-08,Placed
7033,Suzanne George,Female,1931-01-11,Primary and Secondary Batteries,7033,12727.8952022639,financial_aid,2018-12-11,Unplaced
7034,Mary Castaneda,Male,1930-09-20,Physics 101 - Forces and Kinematics ,7034,34022.2981680732,financial_aid,2020-10-26,Ongoing
7035,Beverly Kim,Female,1986-10-20,Advanced Semiconductor Packaging,7035,44957.2896339322,regular,2021-02-23,Unplaced
7037,Melissa Moon,Male,1992-08-29,Climate Change Mitigation in Developing Countries,7037,43048.1636497921,regular,2020-03-17,Ongoing
7039,Ryan Riley,Male,1961-09-15,Physics of Oscillators and Waves,7039,26576.7662878318,financial_aid,2019-02-13,Unplaced
7040,Cynthia Scott,Female,1957-10-02,Autonomous Vehicle Engineering Specialization,7040,9152.50786332433,regular,2020-06-04,Ongoing
7041,Kathryn Brooks,Female,1951-06-13,Flight mechanics - The basis,7041,20103.4759168412,financial_aid,2023-05-16,Ongoing
7042,Sharon Reed,Female,1935-03-09,Introducción a Lean Six Sigma,7042,24937.6199685203,financial_aid,2023-10-09,Ongoing
7043,Mrs. Emily Lambert MD,Female,1952-03-12,Solar Energy and Electrical System Design,7043,29039.9291924626,financial_aid,2020-10-17,Unplaced
7044,Katie Boyd,Female,1962-05-19,Solar Energy Systems Overview,7044,11023.5920235689,financial_aid,2022-08-17,Placed
7045,April Martinez,Female,1934-07-11,"Image Segmentation, Filtering, and Region Analysis",7045,10703.4196165811,regular,2023-06-14,Unplaced
7046,Katelyn Ryan,Male,1990-01-10,Quantum Optics 2 - Two photons and more,7046,16106.943677031,financial_aid,2022-07-03,Ongoing
7047,Aimee Bartlett,Male,1985-07-07,Mechanics of Materials I: Fundamentals of Stress & Strain and Axial Loading,7047,2024.8128271471,financial_aid,2018-12-26,Placed
7048,Jacqueline Johnson,Female,1931-08-23,Engineering Genetic Circuits: Design,7048,29203.2233067547,financial_aid,2021-09-27,Unplaced
7049,Marcus Rodriguez,Female,1988-01-16,Sports and Building Aerodynamics,7049,36358.1361818147,regular,2021-09-25,Unplaced
7050,Ricardo Harrington,Male,1980-02-04,Global Warming II: Create Your Own Models in Python,7050,16970.7582330446,financial_aid,2022-09-11,Unplaced
7051,Troy Travis,Female,2000-10-28,Seismology to Earthquake Engineering,7051,30199.6084191283,financial_aid,2023-05-02,Placed
7052,Brittany Henry DDS,Female,1954-01-27,Climate change and Indigenous People and local communities,7052,16609.266625409,financial_aid,2023-08-21,Ongoing
7053,Rebecca Boone,Female,1998-04-30,Interfacing with the Arduino,7053,29735.5871154978,regular,2020-12-05,Unplaced
7054,Jonathan Washington,Male,1986-05-24,Water: an essential resource,7054,46846.2753171441,regular,2023-05-15,Placed
